background, person, image, K, BER, SNR
3, 2, 0, 32, 0.10329414646093558, 1
3, 2, 0, 32, 0.039525675565352275, 2
3, 2, 0, 32, 0.008980324924483632, 3
3, 2, 0, 32, 0.0011143766838109233, 4
3, 2, 0, 32, 0.00011429504449342803, 5
3, 2, 0, 32, 0.0, 6
3, 2, 0, 32, 0.0, 7
3, 2, 0, 64, 0.11958935423299862, 1
3, 2, 0, 64, 0.03331292350395951, 2
3, 2, 0, 64, 0.005886194791411544, 3
3, 2, 0, 64, 0.0005224916319699568, 4
3, 2, 0, 64, 3.26557269981223e-05, 5
3, 2, 0, 64, 0.0, 6
3, 2, 0, 64, 0.0, 7
3, 2, 0, 128, 0.14248918279043188, 1
3, 2, 0, 128, 0.02930035104906523, 2
3, 2, 0, 128, 0.002432851661360111, 3
3, 2, 0, 128, 0.0, 4
3, 2, 0, 128, 0.0, 5
3, 2, 0, 128, 0.0, 6
3, 2, 0, 128, 0.0, 7
3, 2, 1, 1, 0.05621206345482802, 1
3, 2, 1, 1, 0.03752358052566245, 2
3, 2, 1, 1, 0.023006284882072937, 3
3, 2, 1, 1, 0.012195896744176954, 4
3, 2, 1, 1, 0.006052742182994653, 5
3, 2, 1, 1, 0.002455795677799607, 6
3, 2, 1, 1, 0.0007672834257005738, 7
3, 2, 1, 2, 0.08068449501021416, 1
3, 2, 1, 2, 0.05477279613719223, 2
3, 2, 1, 2, 0.033902198242578854, 3
3, 2, 1, 2, 0.018654272840121593, 4
3, 2, 1, 2, 0.008989922685198761, 5
3, 2, 1, 2, 0.003491872660274267, 6
3, 2, 1, 2, 0.0011875788053836906, 7
3, 2, 1, 4, 0.06155861165684348, 1
3, 2, 1, 4, 0.033117809772356295, 2
3, 2, 1, 4, 0.015475178136820807, 3
3, 2, 1, 4, 0.005463839935880519, 4
3, 2, 1, 4, 0.00162742280737765, 5
3, 2, 1, 4, 0.00023947062330782238, 6
3, 2, 1, 4, 4.642797798825128e-05, 7
3, 2, 1, 8, 0.08152752934736925, 1
3, 2, 1, 8, 0.042256790702675226, 2
3, 2, 1, 8, 0.019113665464426395, 3
3, 2, 1, 8, 0.0070839320098916025, 4
3, 2, 1, 8, 0.002020838831383358, 5
3, 2, 1, 8, 0.00035431877938402293, 6
3, 2, 1, 8, 4.887155577710661e-05, 7
3, 2, 1, 16, 0.08498030476302183, 1
3, 2, 1, 16, 0.03711794661271247, 2
3, 2, 1, 16, 0.01250134396778387, 3
3, 2, 1, 16, 0.003047141502702597, 4
3, 2, 1, 16, 0.00039830317958341885, 5
3, 2, 1, 16, 2.4435777888553304e-05, 6
3, 2, 1, 16, 0.0, 7
3, 2, 1, 32, 0.10239812724198262, 1
3, 2, 1, 32, 0.03802207039458894, 2
3, 2, 1, 32, 0.008955712596154786, 3
3, 2, 1, 32, 0.001190022383172546, 4
3, 2, 1, 32, 0.0001441710895424645, 5
3, 2, 1, 32, 0.0, 6
3, 2, 1, 32, 0.0, 7
3, 2, 1, 64, 0.11644869952790077, 1
3, 2, 1, 64, 0.03538056280483633, 2
3, 2, 1, 64, 0.005945224760285019, 3
3, 2, 1, 64, 0.0005180384912373301, 4
3, 2, 1, 64, 0.0, 5
3, 2, 1, 64, 0.0, 6
3, 2, 1, 64, 0.0, 7
3, 2, 1, 128, 0.14666353888709693, 1
3, 2, 1, 128, 0.03069622418360066, 2
3, 2, 1, 128, 0.00221876863228064, 3
3, 2, 1, 128, 3.4210089043974626e-05, 4
3, 2, 1, 128, 0.0, 5
3, 2, 1, 128, 0.0, 6
3, 2, 1, 128, 0.0, 7
3, 2, 2, 1, 0.056274603797155764, 1
3, 2, 2, 1, 0.037826295376301916, 2
3, 2, 2, 1, 0.022911491698261212, 3
3, 2, 2, 1, 0.012695922488052179, 4
3, 2, 2, 1, 0.006032015804535088, 5
3, 2, 2, 1, 0.0023350910068128004, 6
3, 2, 2, 1, 0.0008207318313214509, 7
3, 2, 2, 2, 0.08124155663049636, 1
3, 2, 2, 2, 0.05465492947516742, 2
3, 2, 2, 2, 0.0342455803954039, 3
3, 2, 2, 2, 0.018706148951932716, 4
3, 2, 2, 2, 0.009071628825845062, 5
3, 2, 2, 2, 0.003733240365479874, 6
3, 2, 2, 2, 0.001165729725018521, 7
3, 2, 2, 4, 0.06065426126872068, 1
3, 2, 2, 4, 0.03238259176943972, 2
3, 2, 2, 4, 0.015208959776877152, 3
3, 2, 2, 4, 0.005665228570183466, 4
3, 2, 2, 4, 0.0015034645051640737, 5
3, 2, 2, 4, 0.00028689298528493195, 6
3, 2, 2, 4, 2.1789340654551792e-05, 7
3, 2, 2, 8, 0.0797453552388838, 1
3, 2, 2, 8, 0.04413430949579466, 2
3, 2, 2, 8, 0.019058409959181302, 3
3, 2, 2, 8, 0.007059746372074781, 4
3, 2, 2, 8, 0.001739515695588385, 5
3, 2, 2, 8, 0.00028689298528493195, 6
3, 2, 2, 8, 7.626269229093128e-05, 7
3, 2, 2, 16, 0.08585000217893407, 1
3, 2, 2, 16, 0.039028340669078024, 2
3, 2, 2, 16, 0.012049505381967142, 3
3, 2, 2, 16, 0.0025384581862552837, 4
3, 2, 2, 16, 0.0004176290292122427, 5
3, 2, 2, 16, 4.721023808486222e-05, 6
3, 2, 2, 16, 2.1789340654551792e-05, 7
3, 2, 2, 32, 0.10544588254092764, 1
3, 2, 2, 32, 0.03971833645647216, 2
3, 2, 2, 32, 0.009525573422814891, 3
3, 2, 2, 32, 0.001481675164509522, 4
3, 2, 2, 32, 0.00011620981682427623, 5
3, 2, 2, 32, 0.0, 6
3, 2, 2, 32, 0.0, 7
3, 2, 2, 64, 0.12213288592553856, 1
3, 2, 2, 64, 0.03315974491945207, 2
3, 2, 2, 64, 0.005846806408971398, 3
3, 2, 2, 64, 0.0004285236995395186, 4
3, 2, 2, 64, 0.0, 5
3, 2, 2, 64, 0.0, 6
3, 2, 2, 64, 0.0, 7
3, 2, 2, 128, 0.1459558983745152, 1
3, 2, 2, 128, 0.031046178875960548, 2
3, 2, 2, 128, 0.0034318211530919075, 3
3, 2, 2, 128, 0.00031231388271524236, 4
3, 2, 2, 128, 0.0, 5
3, 2, 2, 128, 0.0, 6
3, 2, 2, 128, 0.0, 7
3, 2, 3, 1, 0.0559396816531695, 1
3, 2, 3, 1, 0.03731359955319743, 2
3, 2, 3, 1, 0.02293493437587266, 3
3, 2, 3, 1, 0.012524434515498464, 4
3, 2, 3, 1, 0.005612957274504328, 5
3, 2, 3, 1, 0.002354091036023457, 6
3, 2, 3, 1, 0.0007400167550963418, 7
3, 2, 3, 2, 0.08062831611281765, 1
3, 2, 3, 2, 0.05532812063669366, 2
3, 2, 3, 2, 0.034007260541748116, 3
3, 2, 3, 2, 0.01841105836358559, 4
3, 2, 3, 2, 0.009229265568277018, 5
3, 2, 3, 2, 0.003418039653728009, 6
3, 2, 3, 2, 0.0011114213906729964, 7
3, 2, 3, 4, 0.06110304384250209, 1
3, 2, 3, 4, 0.0332309410779112, 2
3, 2, 3, 4, 0.01473331471655962, 3
3, 2, 3, 4, 0.005618542306618263, 4
3, 2, 3, 4, 0.001781625244345155, 5
3, 2, 3, 4, 0.00034068695895001394, 6
3, 2, 3, 4, 1.3962580284836637e-05, 7
3, 2, 3, 8, 0.08045518011728567, 1
3, 2, 3, 8, 0.04464395420273667, 2
3, 2, 3, 8, 0.01905054454063111, 3
3, 2, 3, 8, 0.006799776598715442, 4
3, 2, 3, 8, 0.0020106115610164757, 5
3, 2, 3, 8, 0.0003741971516336219, 6
3, 2, 3, 8, 3.351019268360793e-05, 7
3, 2, 3, 16, 0.08737782742250767, 1
3, 2, 3, 16, 0.037087405752583076, 2
3, 2, 3, 16, 0.012803686121195196, 3
3, 2, 3, 16, 0.0026668528344037977, 4
3, 2, 3, 16, 0.0005333705668807596, 5
3, 2, 3, 16, 8.098296565205249e-05, 6
3, 2, 3, 16, 0.0, 7
3, 2, 3, 32, 0.10046076514939961, 1
3, 2, 3, 32, 0.039318626082099975, 2
3, 2, 3, 32, 0.0090170343479475, 3
3, 2, 3, 32, 0.0016336218933258866, 4
3, 2, 3, 32, 5.585032113934655e-06, 5
3, 2, 3, 32, 0.0, 6
3, 2, 3, 32, 0.0, 7
3, 2, 3, 64, 0.11722703155543145, 1
3, 2, 3, 64, 0.03373917900027925, 2
3, 2, 3, 64, 0.0056325048869030996, 3
3, 2, 3, 64, 0.0003741971516336219, 4
3, 2, 3, 64, 0.0, 5
3, 2, 3, 64, 0.0, 6
3, 2, 3, 64, 0.0, 7
3, 2, 3, 128, 0.14704831052778553, 1
3, 2, 3, 128, 0.034102206087685, 2
3, 2, 3, 128, 0.0025663222563529742, 3
3, 2, 3, 128, 8.377548170901983e-05, 4
3, 2, 3, 128, 0.0, 5
3, 2, 3, 128, 0.0, 6
3, 2, 3, 128, 0.0, 7
3, 2, 4, 1, 0.056427252894781, 1
3, 2, 4, 1, 0.03780857225227086, 2
3, 2, 4, 1, 0.02297860164112891, 3
3, 2, 4, 1, 0.012466598680728568, 4
3, 2, 4, 1, 0.005850878438560935, 5
3, 2, 4, 1, 0.002455884441116863, 6
3, 2, 4, 1, 0.0007594631692634713, 7
3, 2, 4, 2, 0.08085163144736898, 1
3, 2, 4, 2, 0.05493952263544477, 2
3, 2, 4, 2, 0.03367778107667351, 3
3, 2, 4, 2, 0.018301341216259828, 4
3, 2, 4, 2, 0.008883352481271594, 5
3, 2, 4, 2, 0.0036187451861222626, 6
3, 2, 4, 2, 0.0011424219345011425, 7
3, 2, 4, 4, 0.060610754686941964, 1
3, 2, 4, 4, 0.03297640715831687, 2
3, 2, 4, 4, 0.015720672458380127, 3
3, 2, 4, 4, 0.005841196896743129, 4
3, 2, 4, 4, 0.0016286504791287472, 5
3, 2, 4, 4, 0.0003216423337248979, 6
3, 2, 4, 4, 3.980189413987031e-05, 7
3, 2, 4, 8, 0.08118618250351763, 1
3, 2, 4, 8, 0.043061346551865096, 2
3, 2, 4, 8, 0.019998838214981864, 3
3, 2, 4, 8, 0.007054616804574851, 4
3, 2, 4, 8, 0.001828735676696744, 5
3, 2, 4, 8, 0.0003582170472588328, 6
3, 2, 4, 8, 3.1196079190709163e-05, 7
3, 2, 4, 16, 0.08652609067947212, 1
3, 2, 4, 16, 0.03711580414886339, 2
3, 2, 4, 16, 0.012574171367593083, 3
3, 2, 4, 16, 0.0030453827651344013, 4
3, 2, 4, 16, 0.000547544976140378, 5
3, 2, 4, 16, 4.087762100851545e-05, 6
3, 2, 4, 16, 0.0, 7
3, 2, 4, 32, 0.10227258058269972, 1
3, 2, 4, 32, 0.03680491908382494, 2
3, 2, 4, 32, 0.008795142878042693, 3
3, 2, 4, 32, 0.001220949995912238, 4
3, 2, 4, 32, 0.0001161785018136755, 5
3, 2, 4, 32, 0.0, 6
3, 2, 4, 32, 0.0, 7
3, 2, 4, 64, 0.1207729312696589, 1
3, 2, 4, 64, 0.034094087374839176, 2
3, 2, 4, 64, 0.005727169848666744, 3
3, 2, 4, 64, 0.00047331982220386314, 4
3, 2, 4, 64, 1.2908722423741722e-05, 5
3, 2, 4, 64, 0.0, 6
3, 2, 4, 64, 0.0, 7
3, 2, 4, 128, 0.1421831231363032, 1
3, 2, 4, 128, 0.030081626154792793, 2
3, 2, 4, 128, 0.0024967620621253782, 3
3, 2, 4, 128, 0.00012908722423741721, 4
3, 2, 4, 128, 0.0, 5
3, 2, 4, 128, 0.0, 6
3, 2, 4, 128, 0.0, 7
3, 2, 5, 1, 0.055918962543756834, 1
3, 2, 5, 1, 0.0371484160717316, 2
3, 2, 5, 1, 0.022755526088346377, 3
3, 2, 5, 1, 0.012459104381011015, 4
3, 2, 5, 1, 0.00590692571500736, 5
3, 2, 5, 1, 0.002399472747435761, 6
3, 2, 5, 1, 0.0008060728760917009, 7
3, 2, 5, 2, 0.08077501391141684, 1
3, 2, 5, 2, 0.0551819534391785, 2
3, 2, 5, 2, 0.03396161632904349, 3
3, 2, 5, 2, 0.018660044437603843, 4
3, 2, 5, 2, 0.009045380817636124, 5
3, 2, 5, 2, 0.003591316118694971, 6
3, 2, 5, 2, 0.0011020604682918358, 7
3, 2, 5, 4, 0.06093595223154912, 1
3, 2, 5, 4, 0.033584725461641984, 2
3, 2, 5, 4, 0.015377542040104346, 3
3, 2, 5, 4, 0.00581812943734732, 4
3, 2, 5, 4, 0.0016486508885547517, 5
3, 2, 5, 4, 0.00031374684773214306, 6
3, 2, 5, 4, 3.5518511064016194e-05, 7
3, 2, 5, 8, 0.08078389353918283, 1
3, 2, 5, 8, 0.042992197767069605, 2
3, 2, 5, 8, 0.0195874722264976, 3
3, 2, 5, 8, 0.006974454297542514, 4
3, 2, 5, 8, 0.0019505582325988894, 5
3, 2, 5, 8, 0.0003541984853328282, 6
3, 2, 5, 8, 2.170575676134323e-05, 7
3, 2, 5, 16, 0.08498297084719542, 1
3, 2, 5, 16, 0.03764074210009116, 2
3, 2, 5, 16, 0.01182667755901006, 3
3, 2, 5, 16, 0.0027655107364565946, 4
3, 2, 5, 16, 0.0005633630504875902, 5
3, 2, 5, 16, 5.3277766596024295e-05, 6
3, 2, 5, 16, 5.919751844002699e-06, 7
3, 2, 5, 32, 0.10164904553867768, 1
3, 2, 5, 32, 0.03768218036299918, 2
3, 2, 5, 32, 0.008386315112337157, 3
3, 2, 5, 32, 0.0015440686059773707, 4
3, 2, 5, 32, 0.00010754215849938237, 5
3, 2, 5, 32, 1.9732506146675665e-05, 6
3, 2, 5, 32, 0.0, 7
3, 2, 5, 64, 0.11977433905970662, 1
3, 2, 5, 64, 0.03293552600941635, 2
3, 2, 5, 64, 0.006111157153625453, 3
3, 2, 5, 64, 0.00048048652467155243, 4
3, 2, 5, 64, 0.0, 5
3, 2, 5, 64, 0.0, 6
3, 2, 5, 64, 0.0, 7
3, 2, 5, 128, 0.1434681458153274, 1
3, 2, 5, 128, 0.029522789071348796, 2
3, 2, 5, 128, 0.0021498565446803138, 3
3, 2, 5, 128, 8.484977643070536e-05, 4
3, 2, 5, 128, 0.0, 5
3, 2, 5, 128, 0.0, 6
3, 2, 5, 128, 0.0, 7
3, 3, 0, 1, 0.056763138468383746, 1
3, 3, 0, 1, 0.03774433961310156, 2
3, 3, 0, 1, 0.023169917786609227, 3
3, 3, 0, 1, 0.012564592624053232, 4
3, 3, 0, 1, 0.005961229257045779, 5
3, 3, 0, 1, 0.002426963565209477, 6
3, 3, 0, 1, 0.0007154486343273771, 7
3, 3, 0, 2, 0.08143221187391925, 1
3, 3, 0, 2, 0.055329713112681894, 2
3, 3, 0, 2, 0.03324940084336984, 3
3, 3, 0, 2, 0.01853593422928738, 4
3, 3, 0, 2, 0.00856515891555178, 5
3, 3, 0, 2, 0.0033522434244455906, 6
3, 3, 0, 2, 0.0010162909929314686, 7
3, 3, 0, 4, 0.06116453801737302, 1
3, 3, 0, 4, 0.03297383935523668, 2
3, 3, 0, 4, 0.01499155618926271, 3
3, 3, 0, 4, 0.0056022408963585435, 4
3, 3, 0, 4, 0.0017292115402117525, 5
3, 3, 0, 4, 0.00030842661974537106, 6
3, 3, 0, 4, 3.0337044565118466e-05, 7
3, 3, 0, 8, 0.0788080575190365, 1
3, 3, 0, 8, 0.04344517590429674, 2
3, 3, 0, 8, 0.019873292277199688, 3
3, 3, 0, 8, 0.0071797672137447035, 4
3, 3, 0, 8, 0.002078087552710615, 5
3, 3, 0, 8, 0.00037668497001688763, 6
3, 3, 0, 8, 3.0337044565118466e-05, 7
3, 3, 0, 16, 0.08692321694020569, 1
3, 3, 0, 16, 0.03841428268058126, 2
3, 3, 0, 16, 0.01211459312967064, 3
3, 3, 0, 16, 0.002930052887581025, 4
3, 3, 0, 16, 0.0003640445347814216, 5
3, 3, 0, 16, 0.0, 6
3, 3, 0, 16, 0.0, 7
3, 3, 0, 32, 0.10304229995247197, 1
3, 3, 0, 32, 0.03721849750730617, 2
3, 3, 0, 32, 0.00941712425042219, 3
3, 3, 0, 32, 0.0014106725722780086, 4
3, 3, 0, 32, 3.286513161221167e-05, 5
3, 3, 0, 32, 0.0, 6
3, 3, 0, 32, 0.0, 7
3, 3, 0, 64, 0.11974284298556968, 1
3, 3, 0, 64, 0.033231704234040184, 2
3, 3, 0, 64, 0.005640162202064942, 3
3, 3, 0, 64, 0.0005915723690198101, 4
3, 3, 0, 64, 8.089878550698258e-05, 5
3, 3, 0, 64, 0.0, 6
3, 3, 0, 64, 0.0, 7
3, 3, 0, 128, 0.13861754087916756, 1
3, 3, 0, 128, 0.03166176217779531, 2
3, 3, 0, 128, 0.002449716348633316, 3
3, 3, 0, 128, 0.0, 4
3, 3, 0, 128, 0.0, 5
3, 3, 0, 128, 0.0, 6
3, 3, 0, 128, 0.0, 7
3, 3, 1, 1, 0.05633627745096396, 1
3, 3, 1, 1, 0.03758777883922436, 2
3, 3, 1, 1, 0.022599035759576763, 3
3, 3, 1, 1, 0.012492946966776722, 4
3, 3, 1, 1, 0.0058616990966530915, 5
3, 3, 1, 1, 0.002328199283802884, 6
3, 3, 1, 1, 0.0007416159686258736, 7
3, 3, 1, 2, 0.08081658761682896, 1
3, 3, 1, 2, 0.05461142675180586, 2
3, 3, 1, 2, 0.034128300959212515, 3
3, 3, 1, 2, 0.01843844447796381, 4
3, 3, 1, 2, 0.009016709403858078, 5
3, 3, 1, 2, 0.0036745604773157693, 6
3, 3, 1, 2, 0.0012276467729230563, 7
3, 3, 1, 4, 0.060573683945899744, 1
3, 3, 1, 4, 0.0337414316121139, 2
3, 3, 1, 4, 0.01564376735325501, 3
3, 3, 1, 4, 0.005951084072156021, 4
3, 3, 1, 4, 0.0016438455651085749, 5
3, 3, 1, 4, 0.0002891045301422897, 6
3, 3, 1, 4, 3.631264629806537e-05, 7
3, 3, 1, 8, 0.08058055541589153, 1
3, 3, 1, 8, 0.044101708929000394, 2
3, 3, 1, 8, 0.019490114580365474, 3
3, 3, 1, 8, 0.007258339338886375, 4
3, 3, 1, 8, 0.001655018687046441, 5
3, 3, 1, 8, 0.00037150630443405345, 6
3, 3, 1, 8, 4.748576823593164e-05, 7
3, 3, 1, 16, 0.08773554337685265, 1
3, 3, 1, 16, 0.03763805788794476, 2
3, 3, 1, 16, 0.012444064558298556, 3
3, 3, 1, 16, 0.0027946771247088003, 4
3, 3, 1, 16, 0.0005377064932598142, 5
3, 3, 1, 16, 2.2346243875732538e-05, 6
3, 3, 1, 16, 0.0, 7
3, 3, 1, 32, 0.10073267747107557, 1
3, 3, 1, 32, 0.03639225479187267, 2
3, 3, 1, 32, 0.00907676493427411, 3
3, 3, 1, 32, 0.0013282048703638528, 4
3, 3, 1, 32, 0.00011731778034759583, 5
3, 3, 1, 32, 0.0, 6
3, 3, 1, 32, 0.0, 7
3, 3, 1, 64, 0.12211803286015162, 1
3, 3, 1, 64, 0.03542717638448947, 2
3, 3, 1, 64, 0.005604717292082167, 3
3, 3, 1, 64, 0.0003910592678253194, 4
3, 3, 1, 64, 0.0, 5
3, 3, 1, 64, 0.0, 6
3, 3, 1, 64, 0.0, 7
3, 3, 1, 128, 0.14408997715096564, 1
3, 3, 1, 128, 0.028844810922844008, 2
3, 3, 1, 128, 0.0026913257467835374, 3
3, 3, 1, 128, 3.631264629806537e-05, 4
3, 3, 1, 128, 0.0, 5
3, 3, 1, 128, 0.0, 6
3, 3, 1, 128, 0.0, 7
3, 3, 2, 1, 0.05678930552448475, 1
3, 3, 2, 1, 0.03746565481004744, 2
3, 3, 2, 1, 0.022917347834317082, 3
3, 3, 2, 1, 0.012523446507545903, 4
3, 3, 2, 1, 0.006001445509456041, 5
3, 3, 2, 1, 0.0024407312442280005, 6
3, 3, 2, 1, 0.0007500014340371588, 7
3, 3, 2, 2, 0.081144992629049, 1
3, 3, 2, 2, 0.054846185174350234, 2
3, 3, 2, 2, 0.034140122638857816, 3
3, 3, 2, 2, 0.018523457979843172, 4
3, 3, 2, 2, 0.009028697951621322, 5
3, 3, 2, 2, 0.0034976166302421226, 6
3, 3, 2, 2, 0.001201723139049979, 7
3, 3, 2, 4, 0.06072143541383444, 1
3, 3, 2, 4, 0.03322520693156201, 2
3, 3, 2, 4, 0.01516064084252551, 3
3, 3, 2, 4, 0.005740450746559745, 4
3, 3, 2, 4, 0.0015415899456786724, 5
3, 3, 2, 4, 0.0003441689181050059, 6
3, 3, 2, 4, 3.728496612804231e-05, 7
3, 3, 2, 8, 0.08094279338966232, 1
3, 3, 2, 8, 0.04388153705838826, 2
3, 3, 2, 8, 0.01973952149048086, 3
3, 3, 2, 8, 0.006922097365386932, 4
3, 3, 2, 8, 0.0018757206036722823, 5
3, 3, 2, 8, 0.00037571773559796483, 6
3, 3, 2, 8, 5.1625337715750894e-05, 7
3, 3, 2, 16, 0.08646383645093011, 1
3, 3, 2, 16, 0.03734376165155191, 2
3, 3, 2, 16, 0.011691704955458807, 3
3, 3, 2, 16, 0.0026199858890743576, 4
3, 3, 2, 16, 0.0003470369924225476, 5
3, 3, 2, 16, 5.879552350960518e-05, 6
3, 3, 2, 16, 0.0, 7
3, 3, 2, 32, 0.10258815026414965, 1
3, 3, 2, 32, 0.03814395438614605, 2
3, 3, 2, 32, 0.00853825724332169, 3
3, 3, 2, 32, 0.00120315717620875, 4
3, 3, 2, 32, 0.00012045912133675208, 5
3, 3, 2, 32, 0.0, 6
3, 3, 2, 32, 0.0, 7
3, 3, 2, 64, 0.1171608358715791, 1
3, 3, 2, 64, 0.032174057694182974, 2
3, 3, 2, 64, 0.004987581238205045, 3
3, 3, 2, 64, 0.0006281082755416358, 4
3, 3, 2, 64, 0.0, 5
3, 3, 2, 64, 0.0, 6
3, 3, 2, 64, 0.0, 7
3, 3, 2, 128, 0.14832819948030493, 1
3, 3, 2, 128, 0.031011053558419807, 2
3, 3, 2, 128, 0.002770559790745298, 3
3, 3, 2, 128, 0.00012045912133675208, 4
3, 3, 2, 128, 0.0, 5
3, 3, 2, 128, 0.0, 6
3, 3, 2, 128, 0.0, 7
3, 3, 3, 1, 0.05678740547632052, 1
3, 3, 3, 1, 0.03771938221068575, 2
3, 3, 3, 1, 0.022671606578791786, 3
3, 3, 3, 1, 0.012633656342025101, 4
3, 3, 3, 1, 0.0059529507153675935, 5
3, 3, 3, 1, 0.002433826386112691, 6
3, 3, 3, 1, 0.0007727997027043767, 7
3, 3, 3, 2, 0.08102572620649659, 1
3, 3, 3, 2, 0.054842033547108406, 2
3, 3, 3, 2, 0.0342396720739185, 3
3, 3, 3, 2, 0.018664027792636304, 4
3, 3, 3, 2, 0.009054003074307013, 5
3, 3, 3, 2, 0.003724641190083389, 6
3, 3, 3, 2, 0.0011810181248979453, 7
3, 3, 3, 4, 0.06134819060703487, 1
3, 3, 3, 4, 0.03331625384992202, 2
3, 3, 3, 4, 0.01567699506196474, 3
3, 3, 3, 4, 0.005668605469563798, 4
3, 3, 3, 4, 0.0016230201406523613, 5
3, 3, 3, 4, 0.00034205888480357655, 6
3, 3, 3, 4, 4.645244114616472e-05, 7
3, 3, 3, 8, 0.08036413083259666, 1
3, 3, 3, 8, 0.04390741043124757, 2
3, 3, 3, 8, 0.020105461117899112, 3
3, 3, 3, 8, 0.006776425808413241, 4
3, 3, 3, 8, 0.0019017347875293494, 5
3, 3, 3, 8, 0.0003955495746082511, 6
3, 3, 3, 8, 3.3783593560847064e-05, 7
3, 3, 3, 16, 0.08469124610784849, 1
3, 3, 3, 16, 0.03743925991407706, 2
3, 3, 3, 16, 0.012477407221806184, 3
3, 3, 3, 16, 0.002726617530306699, 4
3, 3, 3, 16, 0.0004054031227301648, 5
3, 3, 3, 16, 6.334423792658826e-05, 6
3, 3, 3, 16, 0.0, 7
3, 3, 3, 32, 0.10297098552373016, 1
3, 3, 3, 32, 0.03694517485824967, 2
3, 3, 3, 32, 0.008717574788430245, 3
3, 3, 3, 32, 0.0014724016193602514, 4
3, 3, 3, 32, 0.00012809612558487848, 5
3, 3, 3, 32, 0.0, 6
3, 3, 3, 32, 0.0, 7
3, 3, 3, 64, 0.1163506962235573, 1
3, 3, 3, 64, 0.034035562862821715, 2
3, 3, 3, 64, 0.004786009087786668, 3
3, 3, 3, 64, 0.00044200201575441577, 4
3, 3, 3, 64, 2.8152994634039223e-06, 5
3, 3, 3, 64, 0.0, 6
3, 3, 3, 64, 0.0, 7
3, 3, 3, 128, 0.143698515211063, 1
3, 3, 3, 128, 0.031468009752197344, 2
3, 3, 3, 128, 0.002428195787185883, 3
3, 3, 3, 128, 9.008958282892551e-05, 4
3, 3, 3, 128, 0.0, 5
3, 3, 3, 128, 0.0, 6
3, 3, 3, 128, 0.0, 7
3, 3, 4, 1, 0.056579891694395514, 1
3, 3, 4, 1, 0.037520932559100495, 2
3, 3, 4, 1, 0.022915987038124443, 3
3, 3, 4, 1, 0.012470368195559035, 4
3, 3, 4, 1, 0.006035101454948783, 5
3, 3, 4, 1, 0.0023922924686283465, 6
3, 3, 4, 1, 0.0007481350992801374, 7
3, 3, 4, 2, 0.08205345686261717, 1
3, 3, 4, 2, 0.05508797111850547, 2
3, 3, 4, 2, 0.033823753289402146, 3
3, 3, 4, 2, 0.018725125595354605, 4
3, 3, 4, 2, 0.008958047889345599, 5
3, 3, 4, 2, 0.0035688654009264696, 6
3, 3, 4, 2, 0.0011211152432526478, 7
3, 3, 4, 4, 0.060842521911224204, 1
3, 3, 4, 4, 0.033220243143907265, 2
3, 3, 4, 4, 0.015393314629955851, 3
3, 3, 4, 4, 0.005698005698005698, 4
3, 3, 4, 4, 0.0015691263782866836, 5
3, 3, 4, 4, 0.00029468693590830995, 6
3, 3, 4, 4, 4.240882103477523e-05, 7
3, 3, 4, 8, 0.08030164633218069, 1
3, 3, 4, 8, 0.04376046627955025, 2
3, 3, 4, 8, 0.01986472673495574, 3
3, 3, 4, 8, 0.006940910376024879, 4
3, 3, 4, 8, 0.001887736238881277, 5
3, 3, 4, 8, 0.0003436201909484352, 6
3, 3, 4, 8, 5.437028337791697e-05, 7
3, 3, 4, 16, 0.0863856810421696, 1
3, 3, 4, 16, 0.039166177334116266, 2
3, 3, 4, 16, 0.012301820317087493, 3
3, 3, 4, 16, 0.0030066766707988082, 4
3, 3, 4, 16, 0.00043278745568821905, 5
3, 3, 4, 16, 4.023400969965855e-05, 6
3, 3, 4, 16, 2.1748113351166784e-06, 7
3, 3, 4, 32, 0.10082751571301189, 1
3, 3, 4, 32, 0.03687283878123573, 2
3, 3, 4, 32, 0.008814510341227898, 3
3, 3, 4, 32, 0.0013777429807964158, 4
3, 3, 4, 32, 7.938061373175878e-05, 5
3, 3, 4, 32, 8.699245340466714e-06, 6
3, 3, 4, 32, 0.0, 7
3, 3, 4, 64, 0.11981361866858051, 1
3, 3, 4, 64, 0.03519714664752833, 2
3, 3, 4, 64, 0.005620799895609056, 3
3, 3, 4, 64, 0.0005252169374306779, 4
3, 3, 4, 64, 1.7398490680933427e-05, 5
3, 3, 4, 64, 0.0, 6
3, 3, 4, 64, 0.0, 7
3, 3, 4, 128, 0.14428242099997826, 1
3, 3, 4, 128, 0.030055892651312498, 2
3, 3, 4, 128, 0.0031230290772275506, 3
3, 3, 4, 128, 9.351688741001718e-05, 4
3, 3, 4, 128, 0.0, 5
3, 3, 4, 128, 0.0, 6
3, 3, 4, 128, 0.0, 7
3, 3, 5, 1, 0.056161876096163715, 1
3, 3, 5, 1, 0.03711830526388346, 2
3, 3, 5, 1, 0.0229265752207645, 3
3, 3, 5, 1, 0.012248313152432813, 4
3, 3, 5, 1, 0.0060083174413528475, 5
3, 3, 5, 1, 0.0023072092150510457, 6
3, 3, 5, 1, 0.0008348076495952332, 7
3, 3, 5, 2, 0.08067190527613752, 1
3, 3, 5, 2, 0.05539216812566536, 2
3, 3, 5, 2, 0.03366802227174904, 3
3, 3, 5, 2, 0.018785086812336774, 4
